comuna,tipo_cliente,consumo_mensual,coord_x,coord_y
Puente Alto,INDUSTRIAL,482.59,-70.613046,-33.542
Puente Alto,COMERCIAL,193.44,-70.595699,-33.520194
Puente Alto,COMERCIAL,332.74,-70.537632,-33.449296
Puente Alto,INDUSTRIAL,959.45,-70.506876,-33.567255
Puente Alto,COMERCIAL,285.09,-70.680541,-33.435919
Puente Alto,RESIDENCIAL,97.37,-70.616647,-33.486696
Puente Alto,RESIDENCIAL,152.06,-70.719775,-33.465837
Puente Alto,COMERCIAL,255.25,-70.667001,-33.485251
Puente Alto,INDUSTRIAL,1016.94,-70.646245,-33.565727
Puente Alto,RESIDENCIAL,158.5,-70.655802,-33.548457
Puente Alto,INDUSTRIAL,1155.34,-70.637702,-33.440377
Puente Alto,COMERCIAL,300.29,-70.507024,-33.557677
Puente Alto,INDUSTRIAL,953.92,-70.624717,-33.466752
Puente Alto,COMERCIAL,139.57,-70.743271,-33.524503
Puente Alto,INDUSTRIAL,1321.43,-70.57758,-33.492396
Puente Alto,RESIDENCIAL,137.95,-70.514303,-33.453676
Puente Alto,RESIDENCIAL,108.65,-70.686894,-33.50829
Puente Alto,RESIDENCIAL,127.73,-70.526456,-33.585997
Puente Alto,INDUSTRIAL,766.77,-70.519901,-33.451593
Puente Alto,INDUSTRIAL,1038.38,-70.521446,-33.567472
Puente Alto,RESIDENCIAL,189.9,-70.664145,-33.48698
Puente Alto,INDUSTRIAL,776.95,-70.524309,-33.582756
Puente Alto,COMERCIAL,237.28,-70.641627,-33.572525
Puente Alto,RESIDENCIAL,140.03,-70.505761,-33.464505
Puente Alto,INDUSTRIAL,1458.91,-70.584276,-33.586624
Puente Alto,COMERCIAL,240.26,-70.587644,-33.595927
Puente Alto,INDUSTRIAL,913.98,-70.653736,-33.539326
Puente Alto,COMERCIAL,564.17,-70.742309,-33.462185
Puente Alto,INDUSTRIAL,714.2,-70.500409,-33.573662
Puente Alto,COMERCIAL,329.71,-70.534092,-33.591999
Puente Alto,RESIDENCIAL,104.41,-70.505822,-33.435123
Puente Alto,INDUSTRIAL,1283.67,-70.73325,-33.486745
Puente Alto,COMERCIAL,211.44,-70.521839,-33.563271
Puente Alto,COMERCIAL,271.71,-70.693599,-33.583159
Puente Alto,COMERCIAL,387.4,-70.748842,-33.491247
Puente Alto,RESIDENCIAL,184.14,-70.708346,-33.518339
Puente Alto,RESIDENCIAL,113.86,-70.633652,-33.476756
Puente Alto,INDUSTRIAL,781.4,-70.747012,-33.57516
Puente Alto,COMERCIAL,306.65,-70.663439,-33.564311
Puente Alto,RESIDENCIAL,128.24,-70.574739,-33.509608
Puente Alto,INDUSTRIAL,1145.93,-70.633156,-33.507169
Puente Alto,INDUSTRIAL,780.19,-70.663326,-33.52951
Puente Alto,RESIDENCIAL,182.5,-70.678959,-33.547121
Puente Alto,COMERCIAL,516.57,-70.666475,-33.469748
Puente Alto,RESIDENCIAL,127.85,-70.737344,-33.535254
Puente Alto,INDUSTRIAL,947.22,-70.655287,-33.561441
Puente Alto,RESIDENCIAL,75.86,-70.571139,-33.41628
Puente Alto,INDUSTRIAL,652.85,-70.565101,-33.405532
Puente Alto,RESIDENCIAL,168.82,-70.64969,-33.436452
Puente Alto,RESIDENCIAL,139.39,-70.670308,-33.574047
Puente Alto,RESIDENCIAL,160.63,-70.577737,-33.599167
Puente Alto,COMERCIAL,284.55,-70.522394,-33.410153
Puente Alto,INDUSTRIAL,860.25,-70.709987,-33.558832
Puente Alto,COMERCIAL,149.9,-70.510167,-33.420193
Puente Alto,RESIDENCIAL,152.97,-70.516139,-33.593282
Puente Alto,INDUSTRIAL,1218.22,-70.637885,-33.50099
Puente Alto,COMERCIAL,404.39,-70.747878,-33.417066
Puente Alto,INDUSTRIAL,1102.04,-70.591098,-33.458376
Puente Alto,RESIDENCIAL,107.55,-70.518804,-33.581863
Puente Alto,COMERCIAL,203.19,-70.658694,-33.400815
Puente Alto,RESIDENCIAL,130.02,-70.679966,-33.490648
Puente Alto,INDUSTRIAL,990.55,-70.638393,-33.434764
Puente Alto,INDUSTRIAL,843.82,-70.630648,-33.423378
Puente Alto,RESIDENCIAL,13.83,-70.599646,-33.414277
Puente Alto,COMERCIAL,320.22,-70.592598,-33.565532
Puente Alto,RESIDENCIAL,68.82,-70.563521,-33.566212
Puente Alto,COMERCIAL,325.75,-70.654653,-33.590647
Puente Alto,COMERCIAL,324.54,-70.556753,-33.57394
Puente Alto,COMERCIAL,119.57,-70.611921,-33.593127
Puente Alto,COMERCIAL,273.43,-70.634831,-33.473947
Puente Alto,RESIDENCIAL,157.62,-70.706055,-33.515417
Puente Alto,RESIDENCIAL,270.44,-70.56132,-33.485556
Puente Alto,INDUSTRIAL,423.78,-70.683846,-33.405051
Puente Alto,COMERCIAL,369.66,-70.523459,-33.586845
Puente Alto,COMERCIAL,282.61,-70.515045,-33.499785
Puente Alto,INDUSTRIAL,1063.5,-70.631991,-33.56027
Puente Alto,COMERCIAL,223.96,-70.669448,-33.472543
Puente Alto,INDUSTRIAL,917.28,-70.508043,-33.497064
Puente Alto,INDUSTRIAL,1099.16,-70.562624,-33.458159
Puente Alto,INDUSTRIAL,846.26,-70.528861,-33.577885
Puente Alto,RESIDENCIAL,251.69,-70.669755,-33.502463
Puente Alto,INDUSTRIAL,897.52,-70.597046,-33.592156
Puente Alto,COMERCIAL,263.61,-70.578632,-33.550494
La Florida,INDUSTRIAL,1343.27,-70.718145,-33.502677
La Florida,COMERCIAL,393.72,-70.52389,-33.438992
La Florida,COMERCIAL,314.92,-70.541794,-33.436016
La Florida,RESIDENCIAL,252.22,-70.735754,-33.56367
La Florida,INDUSTRIAL,1143.97,-70.58108,-33.414656
La Florida,COMERCIAL,388.3,-70.726542,-33.564743
La Florida,COMERCIAL,322.75,-70.601801,-33.448387
La Florida,RESIDENCIAL,161.77,-70.621617,-33.585505
La Florida,COMERCIAL,261.58,-70.602115,-33.563454
La Florida,RESIDENCIAL,208.57,-70.666742,-33.471404
La Florida,RESIDENCIAL,106.85,-70.516008,-33.435435
La Florida,INDUSTRIAL,1223.77,-70.646326,-33.587439
La Florida,COMERCIAL,309.81,-70.632465,-33.48611
La Florida,INDUSTRIAL,1291.08,-70.702623,-33.468144
La Florida,COMERCIAL,215.7,-70.640238,-33.412053
La Florida,RESIDENCIAL,158.71,-70.509011,-33.427658
La Florida,RESIDENCIAL,125.11,-70.622566,-33.457143
La Florida,INDUSTRIAL,956.34,-70.698632,-33.479642
La Florida,COMERCIAL,148.2,-70.708119,-33.497544
La Florida,COMERCIAL,435.85,-70.526734,-33.544936
La Florida,COMERCIAL,330.86,-70.583666,-33.43468
La Florida,COMERCIAL,465.16,-70.592581,-33.484053
La Florida,COMERCIAL,398.38,-70.553765,-33.508806
La Florida,RESIDENCIAL,191.59,-70.510347,-33.59059
La Florida,COMERCIAL,284.1,-70.57044,-33.554827
La Florida,RESIDENCIAL,173.53,-70.67696,-33.559843
La Florida,INDUSTRIAL,1128.52,-70.643133,-33.425245
La Florida,RESIDENCIAL,224.73,-70.643768,-33.576586
La Florida,RESIDENCIAL,153.66,-70.69357,-33.472595
La Florida,RESIDENCIAL,197.85,-70.650969,-33.59978
La Florida,RESIDENCIAL,205.04,-70.653186,-33.542929
La Florida,COMERCIAL,378.65,-70.650974,-33.466902
La Florida,COMERCIAL,201.21,-70.682915,-33.413224
La Florida,RESIDENCIAL,124.08,-70.681144,-33.494199
La Florida,RESIDENCIAL,152.57,-70.546093,-33.425551
La Florida,INDUSTRIAL,640.95,-70.6311,-33.441053
La Florida,RESIDENCIAL,170.78,-70.745739,-33.426886
La Florida,INDUSTRIAL,1065.84,-70.618953,-33.456939
La Florida,RESIDENCIAL,254.27,-70.574731,-33.461034
La Florida,COMERCIAL,308.9,-70.743495,-33.455786
La Florida,RESIDENCIAL,202.95,-70.629006,-33.459923
La Florida,COMERCIAL,171.47,-70.67148,-33.407593
La Florida,RESIDENCIAL,193.8,-70.746931,-33.502689
La Florida,COMERCIAL,454.88,-70.570482,-33.491266
La Florida,INDUSTRIAL,682.41,-70.743045,-33.546061
La Florida,COMERCIAL,128.87,-70.586086,-33.469263
La Florida,RESIDENCIAL,163.54,-70.628241,-33.429755
La Florida,COMERCIAL,173.22,-70.688724,-33.456825
La Florida,INDUSTRIAL,280.38,-70.564012,-33.509092
La Florida,RESIDENCIAL,166.17,-70.664787,-33.583139
La Florida,COMERCIAL,275.1,-70.621364,-33.500219
La Florida,COMERCIAL,403.13,-70.591923,-33.549478
La Florida,COMERCIAL,362.34,-70.720593,-33.447759
La Florida,COMERCIAL,100.15,-70.587459,-33.434252
La Florida,INDUSTRIAL,1137.94,-70.598128,-33.527287
La Florida,COMERCIAL,240.72,-70.705008,-33.464603
La Florida,INDUSTRIAL,537.97,-70.630258,-33.530219
La Florida,INDUSTRIAL,972.21,-70.510882,-33.451209
La Florida,RESIDENCIAL,236.65,-70.54645,-33.569197
La Florida,RESIDENCIAL,126.03,-70.613965,-33.50624
La Florida,RESIDENCIAL,168.03,-70.713307,-33.480844
La Florida,RESIDENCIAL,139.01,-70.50088,-33.528583
La Florida,INDUSTRIAL,774.35,-70.66729,-33.511656
La Florida,INDUSTRIAL,931.61,-70.597817,-33.446101
La Florida,COMERCIAL,297.03,-70.626847,-33.433637
La Florida,COMERCIAL,262.23,-70.617328,-33.591791
La Florida,COMERCIAL,351.39,-70.653463,-33.577652
La Florida,INDUSTRIAL,1452.31,-70.701736,-33.541492
La Florida,INDUSTRIAL,970.63,-70.737941,-33.533815
La Florida,COMERCIAL,238.54,-70.711436,-33.574923
La Florida,RESIDENCIAL,188.69,-70.679796,-33.546254
La Florida,INDUSTRIAL,695.4,-70.625744,-33.482433
La Florida,INDUSTRIAL,1382.6,-70.592671,-33.54112
La Florida,RESIDENCIAL,186.77,-70.746491,-33.423098
La Florida,RESIDENCIAL,82.35,-70.682735,-33.416641
La Florida,INDUSTRIAL,1340.02,-70.677531,-33.450427
La Florida,COMERCIAL,422.14,-70.529786,-33.407123
La Florida,RESIDENCIAL,53.17,-70.566642,-33.580813
La Florida,INDUSTRIAL,1631.25,-70.533869,-33.536104
La Florida,INDUSTRIAL,880.28,-70.54363,-33.532043
La Florida,RESIDENCIAL,200.45,-70.626816,-33.572834
La Florida,INDUSTRIAL,765.06,-70.744514,-33.58555
La Florida,INDUSTRIAL,1251.56,-70.604488,-33.535217
La Florida,RESIDENCIAL,45.33,-70.644132,-33.514422
La Florida,RESIDENCIAL,130.92,-70.560956,-33.432304
La Florida,RESIDENCIAL,108.69,-70.501307,-33.547455
La Florida,COMERCIAL,112.72,-70.598116,-33.431562
La Florida,COMERCIAL,437.32,-70.730165,-33.557779
La Florida,INDUSTRIAL,1168.19,-70.735235,-33.55755
La Florida,INDUSTRIAL,1416.65,-70.684423,-33.463475
La Florida,RESIDENCIAL,118.14,-70.618196,-33.437093
La Florida,INDUSTRIAL,838.8,-70.672982,-33.409258
La Florida,INDUSTRIAL,1564.77,-70.513876,-33.434004
La Florida,RESIDENCIAL,172.33,-70.664079,-33.460603
La Florida,INDUSTRIAL,812.15,-70.644671,-33.544228
La Florida,COMERCIAL,284.41,-70.506955,-33.423265
La Florida,COMERCIAL,306.45,-70.728519,-33.458433
La Florida,RESIDENCIAL,160.23,-70.670452,-33.587463
La Florida,INDUSTRIAL,764.97,-70.689448,-33.442863
La Florida,COMERCIAL,360.2,-70.53489,-33.463093
La Florida,RESIDENCIAL,182.47,-70.62249,-33.551847
La Florida,INDUSTRIAL,503.67,-70.559799,-33.461134
La Florida,RESIDENCIAL,241.74,-70.500828,-33.555343
La Florida,INDUSTRIAL,1144.08,-70.689423,-33.599304
La Florida,RESIDENCIAL,216.45,-70.662381,-33.517501
La Florida,RESIDENCIAL,203.8,-70.730613,-33.414496
La Florida,INDUSTRIAL,669.49,-70.603831,-33.496668
La Florida,INDUSTRIAL,826.48,-70.609406,-33.495619
La Florida,INDUSTRIAL,1025.94,-70.530597,-33.599882
La Florida,COMERCIAL,124.57,-70.651218,-33.512108
La Florida,INDUSTRIAL,1212.3,-70.640481,-33.448643
La Florida,COMERCIAL,396.47,-70.579667,-33.454409
La Florida,COMERCIAL,259.94,-70.615863,-33.584639
La Florida,INDUSTRIAL,512.04,-70.651231,-33.481974
La Florida,INDUSTRIAL,1283.22,-70.548941,-33.54196
La Florida,RESIDENCIAL,89.74,-70.745089,-33.498488
La Florida,RESIDENCIAL,44.24,-70.523048,-33.502571
La Florida,RESIDENCIAL,135.17,-70.60341,-33.556939
La Florida,RESIDENCIAL,159.64,-70.689584,-33.442559
La Florida,INDUSTRIAL,1053.77,-70.673254,-33.452498
La Florida,RESIDENCIAL,93.55,-70.747777,-33.489033
La Florida,COMERCIAL,315.32,-70.6021,-33.409141
La Florida,INDUSTRIAL,1238.3,-70.743043,-33.482095
La Florida,COMERCIAL,277.31,-70.53882,-33.435329
La Florida,INDUSTRIAL,960.78,-70.73969,-33.546233
La Florida,INDUSTRIAL,766.11,-70.563767,-33.500395
La Florida,COMERCIAL,245.76,-70.609842,-33.412951
La Florida,RESIDENCIAL,94.31,-70.685751,-33.56143
La Florida,RESIDENCIAL,192.26,-70.541948,-33.425213
La Florida,RESIDENCIAL,156.78,-70.608026,-33.530535
La Florida,COMERCIAL,452.81,-70.746519,-33.400351
La Florida,INDUSTRIAL,1363.18,-70.518096,-33.41426
La Florida,RESIDENCIAL,141.49,-70.634318,-33.476018
La Florida,INDUSTRIAL,445.86,-70.685767,-33.4738
La Florida,COMERCIAL,112.03,-70.678547,-33.58745
La Florida,COMERCIAL,326.1,-70.625528,-33.487616
La Florida,COMERCIAL,343.33,-70.712208,-33.542377
La Florida,RESIDENCIAL,136.17,-70.706016,-33.550003
La Florida,INDUSTRIAL,1018.57,-70.653668,-33.474744
La Florida,RESIDENCIAL,217.35,-70.715868,-33.545616
La Florida,RESIDENCIAL,269.1,-70.581621,-33.524798
La Florida,COMERCIAL,193.06,-70.584786,-33.548649
La Florida,INDUSTRIAL,1209.84,-70.662978,-33.520541
La Florida,COMERCIAL,399.38,-70.546878,-33.480927
La Florida,INDUSTRIAL,1171.26,-70.521971,-33.563288
La Florida,COMERCIAL,232.0,-70.529441,-33.491224
La Florida,COMERCIAL,341.48,-70.731991,-33.573777
La Florida,COMERCIAL,417.68,-70.515182,-33.519014
La Florida,INDUSTRIAL,1012.34,-70.722093,-33.48697
La Florida,COMERCIAL,126.98,-70.507921,-33.424628
La Florida,COMERCIAL,353.98,-70.6968,-33.489284
La Florida,INDUSTRIAL,1058.32,-70.678623,-33.479447
La Florida,RESIDENCIAL,180.59,-70.744744,-33.567433
La Florida,COMERCIAL,337.62,-70.534075,-33.517305
La Florida,COMERCIAL,179.61,-70.672958,-33.518085
La Florida,COMERCIAL,357.32,-70.703249,-33.504513
La Florida,COMERCIAL,360.83,-70.59049,-33.425398
La Florida,COMERCIAL,233.64,-70.60762,-33.48549
La Florida,INDUSTRIAL,1206.82,-70.636404,-33.479661
La Florida,COMERCIAL,255.22,-70.633959,-33.428229
La Florida,RESIDENCIAL,152.41,-70.620427,-33.5965
La Florida,RESIDENCIAL,156.05,-70.704177,-33.444804
La Florida,INDUSTRIAL,1220.89,-70.713493,-33.506275
La Florida,RESIDENCIAL,190.12,-70.671746,-33.440031
La Florida,RESIDENCIAL,101.99,-70.674846,-33.40748
La Florida,RESIDENCIAL,0.0,-70.656684,-33.536564
La Florida,COMERCIAL,387.0,-70.661195,-33.514621
La Florida,INDUSTRIAL,847.19,-70.53895,-33.449311
La Florida,COMERCIAL,431.1,-70.563876,-33.586213
La Florida,INDUSTRIAL,1009.19,-70.510982,-33.405029
La Florida,RESIDENCIAL,152.86,-70.71625,-33.470614
La Florida,RESIDENCIAL,133.27,-70.51836,-33.462925
La Florida,COMERCIAL,48.23,-70.739386,-33.491525
La Florida,INDUSTRIAL,1451.95,-70.564191,-33.579587
La Florida,RESIDENCIAL,176.2,-70.720978,-33.401258
La Florida,INDUSTRIAL,1060.15,-70.538609,-33.59475
La Florida,INDUSTRIAL,886.95,-70.675876,-33.571763
La Florida,COMERCIAL,160.77,-70.61915,-33.409166
La Florida,RESIDENCIAL,133.13,-70.5831,-33.498808
La Florida,INDUSTRIAL,1568.17,-70.732038,-33.41675
La Florida,COMERCIAL,311.72,-70.619884,-33.470712
La Florida,INDUSTRIAL,374.24,-70.738604,-33.556297
La Florida,INDUSTRIAL,1413.63,-70.651304,-33.489968
La Florida,COMERCIAL,107.83,-70.503314,-33.53651
La Florida,COMERCIAL,329.08,-70.737466,-33.49505
La Florida,COMERCIAL,384.56,-70.65005,-33.588504
La Florida,COMERCIAL,196.82,-70.557719,-33.423149
La Florida,COMERCIAL,252.91,-70.540141,-33.573391
La Florida,COMERCIAL,366.8,-70.563681,-33.478306
La Florida,INDUSTRIAL,540.61,-70.716472,-33.477368
La Florida,INDUSTRIAL,1069.66,-70.644203,-33.525014
La Florida,INDUSTRIAL,1274.76,-70.623529,-33.414704
La Florida,COMERCIAL,348.36,-70.748433,-33.46378
La Florida,INDUSTRIAL,1168.09,-70.680178,-33.428905
La Florida,INDUSTRIAL,610.0,-70.610289,-33.483875
La Florida,COMERCIAL,614.21,-70.6699,-33.486317
La Florida,COMERCIAL,347.13,-70.571289,-33.418418
La Florida,INDUSTRIAL,1212.31,-70.5314,-33.516561
La Florida,RESIDENCIAL,171.82,-70.659176,-33.412174
La Florida,COMERCIAL,403.66,-70.607089,-33.520047
La Florida,COMERCIAL,294.7,-70.736322,-33.571165
La Florida,COMERCIAL,234.72,-70.671351,-33.443536
La Florida,INDUSTRIAL,1036.09,-70.560072,-33.472284
La Florida,COMERCIAL,321.54,-70.743051,-33.474491
La Florida,RESIDENCIAL,142.29,-70.57868,-33.597526
La Florida,COMERCIAL,456.19,-70.516892,-33.560402
La Florida,COMERCIAL,202.05,-70.593888,-33.439444
La Florida,INDUSTRIAL,556.31,-70.543309,-33.598772
La Florida,COMERCIAL,290.68,-70.737233,-33.442535
La Florida,INDUSTRIAL,480.02,-70.506362,-33.599665
La Florida,COMERCIAL,298.49,-70.5234,-33.471292
La Florida,RESIDENCIAL,126.4,-70.537202,-33.461155
La Florida,COMERCIAL,293.91,-70.523859,-33.47303
La Florida,COMERCIAL,427.1,-70.719499,-33.515442
La Florida,RESIDENCIAL,224.83,-70.521757,-33.468458
La Florida,RESIDENCIAL,170.87,-70.60775,-33.56456
La Florida,COMERCIAL,380.52,-70.665034,-33.516866
La Florida,INDUSTRIAL,1078.72,-70.532822,-33.530039
La Florida,COMERCIAL,163.19,-70.561725,-33.431827
La Florida,INDUSTRIAL,1612.04,-70.570192,-33.434494
La Florida,INDUSTRIAL,1325.07,-70.583739,-33.405688
La Florida,COMERCIAL,147.41,-70.702691,-33.428717
La Florida,INDUSTRIAL,870.15,-70.587168,-33.403183
La Florida,RESIDENCIAL,100.73,-70.680536,-33.558085
La Florida,INDUSTRIAL,520.81,-70.569454,-33.548626
La Florida,RESIDENCIAL,146.01,-70.694045,-33.519937
La Florida,RESIDENCIAL,145.43,-70.551092,-33.420746
La Florida,RESIDENCIAL,250.97,-70.710062,-33.521818
La Florida,RESIDENCIAL,184.9,-70.747246,-33.571149
La Florida,INDUSTRIAL,990.65,-70.518368,-33.463505
La Florida,COMERCIAL,260.32,-70.647672,-33.564992
La Florida,INDUSTRIAL,490.23,-70.6218,-33.461428
La Florida,INDUSTRIAL,382.69,-70.549295,-33.479982
La Florida,COMERCIAL,473.23,-70.659486,-33.436711
La Florida,COMERCIAL,345.01,-70.583099,-33.592191
La Florida,RESIDENCIAL,263.53,-70.596823,-33.567129
La Florida,INDUSTRIAL,674.24,-70.620323,-33.583189
La Florida,COMERCIAL,168.14,-70.708707,-33.415033
La Florida,RESIDENCIAL,146.49,-70.541242,-33.45103
La Florida,COMERCIAL,183.39,-70.660038,-33.52336
La Florida,COMERCIAL,416.45,-70.6272,-33.413948
La Florida,INDUSTRIAL,1168.78,-70.610321,-33.401614
La Florida,RESIDENCIAL,141.21,-70.509661,-33.450286
La Florida,RESIDENCIAL,197.98,-70.553778,-33.433001
La Florida,COMERCIAL,298.63,-70.531886,-33.414915
La Florida,RESIDENCIAL,218.73,-70.552349,-33.495258
La Florida,INDUSTRIAL,1633.48,-70.543948,-33.427934
La Florida,INDUSTRIAL,1315.07,-70.641131,-33.401613
La Florida,COMERCIAL,265.85,-70.617507,-33.566348
La Florida,INDUSTRIAL,786.27,-70.677776,-33.575612
La Florida,INDUSTRIAL,769.97,-70.589493,-33.516116
La Florida,INDUSTRIAL,1351.6,-70.596143,-33.531347
La Florida,INDUSTRIAL,851.21,-70.585784,-33.473718
La Florida,RESIDENCIAL,252.92,-70.682373,-33.540606
La Florida,RESIDENCIAL,72.82,-70.618484,-33.555351
La Florida,RESIDENCIAL,179.35,-70.698266,-33.492088
La Florida,COMERCIAL,384.3,-70.590825,-33.419102
La Florida,INDUSTRIAL,760.3,-70.58125,-33.567833
La Florida,RESIDENCIAL,142.26,-70.636719,-33.434336
La Florida,COMERCIAL,322.56,-70.716729,-33.424747
La Florida,COMERCIAL,247.13,-70.667429,-33.503628
La Florida,RESIDENCIAL,109.72,-70.621129,-33.494115
La Florida,INDUSTRIAL,1578.35,-70.684186,-33.581987
La Florida,COMERCIAL,261.55,-70.573701,-33.412342
La Florida,RESIDENCIAL,94.43,-70.557492,-33.531459
La Florida,COMERCIAL,328.25,-70.716562,-33.529385
La Florida,INDUSTRIAL,1059.12,-70.674812,-33.495885
La Florida,RESIDENCIAL,200.92,-70.571316,-33.429799
La Florida,COMERCIAL,246.7,-70.536941,-33.598521
La Florida,RESIDENCIAL,150.32,-70.529125,-33.539812
La Florida,COMERCIAL,491.24,-70.618002,-33.53469
La Florida,RESIDENCIAL,119.98,-70.581023,-33.448946
La Florida,COMERCIAL,234.76,-70.56796,-33.561886
La Florida,RESIDENCIAL,175.97,-70.652622,-33.466571
La Florida,INDUSTRIAL,643.2,-70.681897,-33.512939
La Florida,RESIDENCIAL,134.95,-70.654927,-33.531122
La Florida,INDUSTRIAL,458.78,-70.532215,-33.536119
La Florida,RESIDENCIAL,84.7,-70.672802,-33.524603
La Florida,COMERCIAL,63.2,-70.748992,-33.582922
La Florida,COMERCIAL,251.81,-70.544688,-33.426425
La Florida,INDUSTRIAL,1092.81,-70.640791,-33.579518
La Florida,RESIDENCIAL,149.87,-70.618462,-33.455263
La Florida,RESIDENCIAL,136.53,-70.693072,-33.487466
La Florida,INDUSTRIAL,948.51,-70.638388,-33.510725
La Florida,INDUSTRIAL,1361.24,-70.65918,-33.571716
La Florida,RESIDENCIAL,169.76,-70.582704,-33.413722
La Florida,COMERCIAL,95.61,-70.700366,-33.46303
La Florida,RESIDENCIAL,176.01,-70.516628,-33.544447
La Florida,COMERCIAL,332.29,-70.564888,-33.586991
La Florida,RESIDENCIAL,157.78,-70.587063,-33.551767
La Florida,INDUSTRIAL,1356.26,-70.714463,-33.505427
La Florida,INDUSTRIAL,768.96,-70.651662,-33.559555
La Florida,RESIDENCIAL,162.44,-70.621006,-33.543667
La Florida,RESIDENCIAL,209.16,-70.508368,-33.503935
La Florida,RESIDENCIAL,103.85,-70.74583,-33.484372
La Florida,COMERCIAL,277.03,-70.681937,-33.472904
La Florida,COMERCIAL,241.85,-70.56128,-33.424725
La Florida,COMERCIAL,458.25,-70.555539,-33.596921
La Florida,INDUSTRIAL,519.04,-70.547561,-33.400779
La Florida,RESIDENCIAL,106.1,-70.617452,-33.449217
La Florida,INDUSTRIAL,1293.77,-70.706738,-33.460135
La Florida,RESIDENCIAL,162.84,-70.637192,-33.504799
La Florida,COMERCIAL,404.87,-70.698989,-33.431214
La Florida,INDUSTRIAL,703.61,-70.628536,-33.503079
La Florida,RESIDENCIAL,135.94,-70.726888,-33.476542
La Florida,INDUSTRIAL,1044.75,-70.626795,-33.431539
La Florida,RESIDENCIAL,123.46,-70.54589,-33.575831
La Florida,COMERCIAL,385.41,-70.627601,-33.487807
La Florida,INDUSTRIAL,1495.86,-70.736569,-33.5703
La Florida,INDUSTRIAL,891.58,-70.54139,-33.411484
La Florida,RESIDENCIAL,65.49,-70.54569,-33.546629
La Florida,COMERCIAL,211.83,-70.593355,-33.477031
La Florida,INDUSTRIAL,759.85,-70.523309,-33.593345
La Florida,RESIDENCIAL,140.53,-70.640099,-33.598386
La Florida,RESIDENCIAL,159.07,-70.662012,-33.426772
La Florida,COMERCIAL,186.37,-70.709276,-33.520995
La Florida,INDUSTRIAL,1433.34,-70.638417,-33.58741
La Florida,RESIDENCIAL,221.48,-70.659105,-33.475871
La Florida,INDUSTRIAL,552.4,-70.61272,-33.431215
La Florida,INDUSTRIAL,898.89,-70.64519,-33.473745
La Florida,COMERCIAL,439.54,-70.72122,-33.426062
La Florida,INDUSTRIAL,1119.77,-70.557478,-33.400818
La Florida,COMERCIAL,340.55,-70.533089,-33.430586
La Florida,COMERCIAL,278.68,-70.710263,-33.438256
La Florida,COMERCIAL,123.74,-70.728359,-33.461994
La Florida,COMERCIAL,131.32,-70.67285,-33.54026
La Florida,COMERCIAL,204.25,-70.653111,-33.583236
La Florida,INDUSTRIAL,1223.4,-70.534335,-33.467241
La Florida,RESIDENCIAL,161.17,-70.608132,-33.430142
La Florida,RESIDENCIAL,180.85,-70.591081,-33.594383
La Florida,RESIDENCIAL,130.3,-70.6338,-33.456842
La Florida,RESIDENCIAL,106.34,-70.733384,-33.53361
La Florida,RESIDENCIAL,74.86,-70.567454,-33.531671
La Florida,COMERCIAL,208.54,-70.578915,-33.417316
La Florida,RESIDENCIAL,75.66,-70.573843,-33.499648
La Florida,COMERCIAL,315.17,-70.53524,-33.562692
La Florida,RESIDENCIAL,100.99,-70.522715,-33.435061
La Florida,COMERCIAL,501.04,-70.715737,-33.4695
La Florida,COMERCIAL,367.9,-70.566051,-33.545811
La Florida,COMERCIAL,229.22,-70.724923,-33.425989
La Florida,INDUSTRIAL,1181.36,-70.564315,-33.447606
La Florida,COMERCIAL,384.25,-70.727056,-33.549738
La Florida,COMERCIAL,377.3,-70.724181,-33.51627
La Florida,COMERCIAL,288.79,-70.734763,-33.557846
La Florida,COMERCIAL,417.89,-70.666618,-33.556792
La Florida,RESIDENCIAL,170.88,-70.66329,-33.414227
La Florida,INDUSTRIAL,977.47,-70.708093,-33.467699
La Florida,COMERCIAL,369.54,-70.668074,-33.493928
La Florida,INDUSTRIAL,806.35,-70.522152,-33.563354
La Florida,RESIDENCIAL,153.27,-70.615999,-33.471211
La Florida,RESIDENCIAL,138.94,-70.745187,-33.560301
La Florida,COMERCIAL,253.57,-70.736424,-33.418859
La Florida,RESIDENCIAL,176.03,-70.616862,-33.57224
La Florida,COMERCIAL,265.68,-70.703035,-33.550119
La Florida,RESIDENCIAL,106.78,-70.666684,-33.519669
La Florida,RESIDENCIAL,101.42,-70.643054,-33.462147
La Florida,INDUSTRIAL,1234.0,-70.732293,-33.56384
La Florida,COMERCIAL,170.75,-70.634424,-33.403064
La Florida,INDUSTRIAL,1000.08,-70.624678,-33.589931
La Florida,RESIDENCIAL,137.83,-70.699836,-33.597468
La Florida,INDUSTRIAL,1199.56,-70.642775,-33.43865
La Florida,INDUSTRIAL,1425.46,-70.741773,-33.514809
La Florida,COMERCIAL,327.91,-70.573479,-33.598939
La Florida,INDUSTRIAL,1257.63,-70.510761,-33.545006
La Florida,INDUSTRIAL,1427.6,-70.63171,-33.531075
La Florida,RESIDENCIAL,124.68,-70.662599,-33.51311
